Composition_ID,Mo_mp,Nb_mp,Ti_mp,Zr_mp,T_eutectic,T_solvus,difference
1050,40,5,20,25,1929.195732,2916.797779,987.602047
1051,40,5,25,20,1954.575972,2976.396371,1021.820399
1052,40,5,30,15,1954.575972,2976.396371,1021.820399
1053,40,5,35,10,2247.959821,3016.205872,392.0401789
1054,40,5,40,5,2388.397662,2946.768979,558.3713166
1055,40,10,5,35,1772.774752,2672.306333,899.5315812
1056,40,10,10,30,1834.357932,2804.587035,970.2291032
1057,40,10,15,25,1878.472325,2899.638387,1021.166062
1058,40,10,20,20,1948.160383,2971.301671,1023.141288
1059,40,10,25,15,2103.575358,3018.413075,914.8377171
1060,40,10,30,10,2358.773058,3029.599508,341.2269423
1061,40,10,35,5,2543.231996,2968.453037,425.2210409
1062,40,15,5,30,1776.484946,2731.503381,955.0184349
1063,40,15,10,25,1869.212323,2863.263332,994.0510093
1064,40,15,15,20,1973.00139,2953.446288,866.9986103
1065,40,15,20,15,2159.860357,3013.413521,530.1396431
1066,40,15,25,10,2444.796165,3035.165314,295.2038352
1067,40,15,30,5,2645.028627,2983.661731,338.6331044
1068,40,20,5,25,1802.72601,2787.691665,984.9656547
1069,40,20,10,20,1975.495347,2915.938883,784.5046529
1070,40,20,15,15,2200.927868,2995.399213,509.072132
1071,40,20,20,10,2501.986503,3030.946657,248.0134968
1072,40,20,25,5,2693.864552,2991.110165,297.2456123
1073,40,25,5,20,1904.614023,2838.284329,933.6703058
1074,40,25,10,15,2217.18696,2957.284036,502.8130404
1075,40,25,15,10,2536.890755,3013.488936,223.1092455
1076,40,25,20,5,2708.837066,2988.787733,279.9506667
1078,40,30,10,10,2557.420301,2975.533813,302.5796985
1079,40,30,15,5,2707.675744,2973.171498,265.4957539
1080,40,35,5,10,2550.974828,2895.68328,344.7084521
1081,40,35,10,5,2698.634619,2936.899937,238.2653185
1082,40,40,5,5,2669.319534,2858.38193,189.0623965
1083,45,5,5,35,1771.36319,2698.305468,926.9422781
1084,45,5,10,30,1869.868081,2832.634696,962.7666156
1085,45,5,15,25,1979.818911,2929.981982,950.1630709
1086,45,5,20,20,2007.481671,3004.15629,582.5183292
1087,45,5,25,15,2073.658314,3053.838183,980.1798685
1088,45,5,30,10,2304.191566,3067.265214,365.8084338
1089,45,5,35,5,2472.231907,3006.952386,534.7204791
1090,45,10,5,30,1783.533936,2759.155759,975.6218235
1091,45,10,10,25,1888.017218,2893.209956,711.9827819
1092,45,10,15,20,1958.31334,2985.841618,1027.528278
1093,45,10,20,15,2131.4518,3048.305615,548.5481995
1094,45,10,25,10,2404.605572,3072.24028,315.394428
1095,45,10,30,5,2602.582044,3021.563536,418.9814917
1096,45,15,5,25,1808.825055,2817.060779,1008.235724
1097,45,15,10,20,1964.113606,2947.793726,705.8863937
1098,45,15,15,15,2177.002502,3029.711922,532.997498
1099,45,15,20,10,2476.652014,3067.400234,273.3479864
1100,45,15,25,5,2676.380322,3028.394135,352.0138133
1101,45,20,5,20,1902.865573,2869.352624,966.4870507
1102,45,20,10,15,2198.93577,2990.900448,521.0642304
1103,45,20,15,10,2523.106383,3049.249392,236.8936171
1104,45,20,20,5,2707.353899,3025.405855,318.0519559
1105,45,25,5,15,2150.460787,2910.691749,760.2309618
1106,45,25,10,10,2552.039918,3010.449798,217.9600818
1107,45,25,15,5,2715.01694,3009.031691,294.0147502
1108,45,30,5,10,2554.735624,2929.37307,374.6374461
1109,45,30,10,5,2710.839743,2971.82149,260.9817475
1110,45,35,5,5,2683.925156,2891.920636,207.99548
1111,50,5,5,30,1846.689698,2784.376692,843.3103023
1112,50,5,10,25,2007.509513,2920.743141,592.4904873
1113,50,5,15,20,2046.374339,3015.920725,583.625661
1114,50,5,20,15,2102.507029,3081.055359,567.4929709
1115,50,5,25,10,2357.068096,3107.398484,342.9319038
1116,50,5,30,5,2544.458863,3057.756713,513.2978499
1117,50,10,5,25,1860.4463,2843.96671,983.5204106
1118,50,10,10,20,1965.726337,2977.237964,704.2736629
1119,50,10,15,15,2152.195667,3061.744042,557.8043334
1120,50,10,20,10,2444.808843,3101.762948,295.1911566
1121,50,10,25,5,2647.110058,3063.771332,112.8899419
1122,50,15,5,20,1904.61982,2897.950888,993.3310671
1123,50,15,10,15,2180.2976,3022.131576,549.7023999
1124,50,15,15,10,2504.655821,3082.772571,265.3441791
1125,50,15,20,5,2698.675104,3059.941677,361.2665731
1126,50,20,5,15,2142.39277,2940.842052,798.4492822
1127,50,20,10,10,2543.56749,3043.014076,236.4325099
1128,50,20,15,5,2718.371416,3042.660043,324.2886273
1129,50,25,5,10,2556.034196,2960.628379,404.5941832
1130,50,25,10,5,2720.883327,3004.391925,283.5085978
1131,50,30,5,5,2697.090434,2923.01967,225.9292363
1132,5,5,25,50,1798.636775,2637.645175,839.0084
1133,5,5,30,45,1798.636775,2637.645175,839.0084
1135,5,5,40,35,1803.191907,2814.791166,1011.599259
1136,5,5,45,30,1819.741316,2856.707824,1036.966508
1137,5,5,50,25,1911.956933,2887.116823,975.1598901
1138,5,10,20,50,1823.458151,2628.371505,804.9133548
1139,5,10,25,45,1821.731485,2700.2424,132.2685149
1140,5,10,30,40,1821.424255,2763.549508,238.5757447
1141,5,10,35,35,1826.180978,2818.379144,992.1981655
1142,5,10,40,30,1841.502142,2863.783117,1022.280976
1143,5,10,45,25,1905.90157,2897.713814,991.8122437
1144,5,10,50,20,2030.273982,2916.549858,339.7260183
1145,5,15,15,50,1841.666979,2605.716263,764.0492833
1146,5,15,20,45,1845.793579,2685.851709,840.05813
1147,5,15,25,40,1847.4131,2755.122437,907.7093367
1148,5,15,30,35,1850.131284,2814.833001,964.7017166
1149,5,15,35,30,1859.134042,2864.626196,1005.492154
1150,5,15,40,25,1901.264568,2902.781974,1001.517406
1151,5,15,45,20,2001.797232,2925.874776,924.0775432
1153,5,20,10,50,1840.229874,2563.952359,723.7224853
1154,5,20,15,45,1861.233941,2658.822022,797.5880809
1155,5,20,20,40,1869.269685,2737.201786,867.9321009
1156,5,20,25,35,1874.979408,2803.636117,928.6567093
1157,5,20,30,30,1885.023207,2859.035598,974.0123914
1158,5,20,35,25,1916.69152,2902.295985,985.6044652
1159,5,20,40,20,1996.245425,2930.332882,934.0874569
1160,5,20,45,15,2052.964947,2936.99598,861.0350525
1161,5,20,50,10,2053.984073,2909.382108,586.0159267
1162,5,25,5,50,1749.580895,2484.179048,734.598153
1163,5,25,10,45,1854.060159,2613.05629,758.9961308
1164,5,25,15,40,1881.589186,2707.105317,825.5161314
1165,5,25,20,35,1896.219339,2783.429642,887.2103026
1166,5,25,25,30,1913.722099,2846.274568,932.5524688
1167,5,25,30,25,1952.542064,2895.846427,943.3043632
1168,5,25,35,20,2035.554171,2929.698162,894.1439909
1169,5,25,40,15,2121.34005,2940,818.6599504
1170,5,25,45,10,2142.367504,2920.176398,517.632496
1171,5,25,50,5,2040.50961,2828.612378,509.4903897
1173,5,30,10,40,1869.216119,2658.456924,789.2408053
1175,5,30,20,30,1938.850842,2824.810585,885.9597431
1176,5,30,25,25,1991.928448,2882.538361,890.609913
1177,5,30,30,20,2088.426896,2923.411819,834.9849225
1178,5,30,35,15,2192.645489,2942.297671,749.6521824
1179,5,30,40,10,2228.095551,2926.898487,698.8029366
1180,5,30,45,5,2111.882217,2842.003642,452.1177829
1181,5,35,5,40,1750.466998,2571.368996,820.9019976
1182,5,35,10,35,1892.036858,2700.728621,808.6917638
1183,5,35,15,30,1952.771343,2791.599134,838.8277903
1184,5,35,20,25,2026.23023,2860.707211,834.4769807
1185,5,35,25,20,2140.201724,2910.45992,770.2581953
1186,5,35,30,15,2258.797387,2937.113184,678.3157972
1187,5,35,35,10,2304.905566,2929.072455,624.1668892
1188,5,35,40,5,2185.603605,2851.618789,666.0151837
1189,5,40,5,35,1758.289107,2611.346174,853.0570674
1190,5,40,10,30,1938.314152,2739.855435,801.5412826
1191,5,40,15,25,2048.050356,2827.180552,779.1301959
1192,5,40,20,20,2185.285058,2889.073429,703.7883709
1193,5,40,25,15,2317.530352,2925.375991,607.8456392
1194,5,40,30,10,2370.957578,2925.944898,554.9873202
1195,5,40,35,5,2256.402166,2856.906529,600.504363
1196,5,45,5,30,1799.446829,2648.928598,849.4817692
1197,5,45,10,25,2039.703119,2775.01416,704.2968808
1198,5,45,15,20,2218.755525,2855.973309,637.2177849
1199,5,45,20,15,2368.584364,2905.233124,536.6487605
1200,5,45,25,10,2426.807211,2916.339768,489.5325566
1201,5,45,30,5,2320.489829,2857.055924,259.5101715
1202,5,50,5,25,1901.365368,2683.233984,781.8686155
1203,5,50,10,20,2222.102014,2804.077459,581.9754449
1204,5,50,15,15,2409.693962,2873.317187,190.3060385
1205,5,50,20,10,2473.255907,2898.339718,425.0838111
1206,5,50,25,5,2375.761499,2850.846348,475.084849
1207,10,5,20,50,1798.844672,2666.418768,867.5740962
1208,10,5,25,45,1797.147042,2740.92417,943.7771274
1209,10,5,30,40,1797.147042,2740.92417,943.7771274
1210,10,5,35,35,1801.40634,2864.004272,1062.597933
1211,10,5,40,30,1812.858659,2911.770406,1098.911748
1212,10,5,45,25,1860.743788,2947.972601,1087.228813
1213,10,5,50,20,2010.996991,2968.918428,957.921437
1214,10,10,15,50,1820.996462,2644.227051,823.230589
1215,10,10,20,45,1824.830801,2727.091513,902.2607122
1216,10,10,25,40,1826.22681,2798.95852,972.7317097
1217,10,10,30,35,1827.598843,2861.165047,1033.566204
1218,10,10,35,30,1832.288916,2913.366298,1081.077382
1219,10,10,40,25,1864.272287,2953.822459,1089.550172
1220,10,10,45,20,1989.432099,2979.04055,989.6084516
1221,10,10,50,15,2043.150603,2982.512755,886.8493968
1222,10,15,10,50,1822.347172,2602.883473,780.5363002
1223,10,15,15,45,1841.278842,2700.58408,859.3052384
1224,10,15,20,40,1847.887153,2781.667986,933.7808328
1225,10,15,25,35,1850.958034,2850.683478,999.7254437
1226,10,15,30,30,1855.764112,2908.551826,1052.787714
1227,10,15,35,25,1880.301285,2954.151609,1073.850324
1228,10,15,40,20,1977.053423,2984.335558,1007.282135
1229,10,15,45,15,2083.210231,2992.806479,906.7897695
1230,10,15,50,10,2117.608319,2966.330757,848.7224388
1231,10,20,5,50,1736.671988,2523.524372,786.8523838
1232,10,20,10,45,1834.080581,2655.262041,821.1814602
1233,10,20,15,40,1858.451394,2752.130412,893.679018
1234,10,20,20,35,1869.48015,2831.1405,961.6603509
1235,10,20,25,30,1881.359675,2896.532793,1015.173118
1236,10,20,30,25,1914.616671,2948.496713,1033.880043
1237,10,20,35,20,2014.633185,2984.526862,969.893677
1238,10,20,40,15,2014.633185,2984.526862,969.893677
1239,10,20,45,10,2239.053835,2977.97981,500.9461653
1240,10,20,50,5,2085.012051,2886.012138,801.000087
1241,10,25,5,45,1736.991818,2571.690567,834.6987489
1242,10,25,10,40,1843.740491,2703.915148,860.1746569
1244,10,25,20,30,1903.492957,2875.718822,972.2258654
1245,10,25,25,25,1953.662208,2935.910435,982.2482267
1246,10,25,30,20,2071.774482,2979.008673,907.2341904
1247,10,25,35,15,2243.148892,2999.747565,756.5986734
1248,10,25,40,10,2346.619412,2985.518198,413.3805884
1249,10,25,45,5,2189.87513,2900.245154,710.3700243
1250,10,30,5,40,1736.609783,2617.096193,880.4864098
1251,10,30,10,35,1736.609783,2617.096193,891.6501122
1252,10,30,15,30,1736.609783,2617.096193,929.5432412
1253,10,30,20,25,1987.144446,2914.673378,927.5289321
1254,10,30,25,20,2126.95185,2966.719829,839.7679781
1255,10,30,30,15,2313.341416,2995.271958,681.9305412
1256,10,30,35,10,2428.350928,2988.434832,241.6490721
1257,10,30,40,5,2287.031203,2910.640842,362.9687966
1259,10,35,10,30,1893.07338,2791.532275,898.458895
1260,10,35,15,25,2005.04435,2881.550218,876.505868
1261,10,35,20,20,2170.799047,2945.838871,775.039824
1262,10,35,25,15,2367.429846,2984.113265,616.683419
1263,10,35,30,10,2484.040781,2985.940955,185.959219
1264,10,35,35,5,2366.234867,2916.618525,550.383658
1266,10,40,10,25,1989.833089,2829.516573,839.683484
1267,10,40,15,20,2198.293257,2913.021712,714.728455
1268,10,40,20,15,2407.891605,2964.367541,332.108395
1269,10,40,25,10,2520.499451,2976.820714,149.500549
1270,10,40,30,5,2423.986035,2917.335885,493.34985
1271,10,45,5,25,1837.81377,2737.456169,899.642399
1272,10,45,10,20,2194.393057,2861.094419,666.701362
1273,10,45,15,15,2437.009822,2932.59915,212.990178
1274,10,45,20,10,2545.11285,2959.106223,124.88715
1275,10,45,25,5,2462.956879,2911.534594,448.577715
1276,10,50,5,20,2052.7915,2768.623614,715.832114
1277,10,50,10,15,2445.628907,2881.506906,435.877999
1278,10,50,15,10,2561.374306,2929.291776,108.625694
1279,10,50,20,5,2488.574578,2897.212631,161.425422
1280,15,5,15,50,1797.353118,2679.508775,882.155657
1281,15,5,20,45,1800.10342,2764.792589,964.689169
1282,15,5,25,40,1801.678922,2838.99589,1037.316968
1283,15,5,30,35,1801.678922,2838.99589,1037.316968
1284,15,5,35,30,1812,2957.993038,1145.993038
1285,15,5,40,25,1838.294427,3000.703135,1162.408708
1286,15,5,45,20,1955.327548,3028.07365,1072.746102
1287,15,5,50,15,2019.752782,3033.436084,780.247218
1288,15,10,10,50,1805.701703,2638.393315,832.691612
1289,15,10,15,45,1821.731457,2738.626475,916.895018
1290,15,10,20,40,1827.255872,2822.142917,994.887045
1291,15,10,25,35,1829.508181,2893.527954,1064.019773
1292,15,10,30,30,1832.570163,2953.72342,1121.153256
1293,15,10,35,25,1852.255921,3001.594756,1149.338834
1294,15,10,40,20,1946.980385,3033.932222,1086.951837
1295,15,10,45,15,2074.666808,3044.285465,969.6186575
1296,15,10,50,10,2141.151572,3019.073284,877.9217121
1297,15,15,5,50,1726.323755,2559.219481,832.8957257
1298,15,15,10,45,1818.842393,2693.572126,874.7297333
1299,15,15,15,40,1839.767487,2792.993242,953.2257548
1300,15,15,20,35,1848.077432,2874.464623,1026.387191
1301,15,15,25,30,1855.943629,2942.243189,1086.29956
1302,15,15,30,25,1855.943629,2942.243189,1086.29956
1303,15,15,35,20,1981.647948,3034.703253,1053.055305
1304,15,15,40,15,2158.371817,3040,881.6281829
1305,15,15,45,10,2288.714182,3031.295775,742.5815923
1307,15,20,5,45,1727.657351,2610.156728,882.4993765
1308,15,20,10,40,1826.576744,2745.049503,918.4727592
1309,15,20,15,35,1855.382172,2843.301959,987.9197861
1310,15,20,20,30,1876.288324,2921.903997,1045.615674
1311,15,20,25,25,1919.458577,2984.449564,1064.990987
1312,15,20,30,20,2039.772921,3029.735677,989.962756
1313,15,20,35,15,2250.884856,3052.36209,801.4772343
1314,15,20,40,10,2419.651115,3039.395783,619.7446681
1315,15,20,45,5,2250.044808,2953.862656,703.8178486
1316,15,25,5,40,1727.68069,2658.31889,930.6382
1317,15,25,10,35,1835.017538,2793.307834,958.2902961
1318,15,25,15,30,1884.544469,2889.535901,1004.991432
1319,15,25,20,25,1952.332362,2963.64118,1011.308818
1320,15,25,25,20,2098.67367,3017.92303,919.2493594
1321,15,25,30,15,2330.229177,3048.387062,718.1578848
1322,15,25,35,10,2512.585405,3042.828714,530.2433085
1323,15,25,40,5,2370.153228,2964.802305,594.6490772
1324,15,30,5,35,1726.827574,2704.026859,977.199285
1325,15,30,10,30,1861.222336,2838.207295,976.9849593
1326,15,30,15,25,1968.746145,2930.785918,962.0397722
1327,15,30,20,20,2145.28936,2997.3932,852.1038398
1328,15,30,25,15,2388.041729,3037.630443,649.5887138
1329,15,30,30,10,2565.263583,3040.772311,475.5087276
1330,15,30,35,5,2458.713638,2971.261353,512.5477158
1331,15,35,5,30,1725.392345,2747.040749,1021.648404
1332,15,35,10,25,1949.174619,2878.774761,929.6001416
1333,15,35,15,20,2172.053003,2964.737861,792.6848582
1334,15,35,20,15,2426.904956,3018.139571,591.234615
1335,15,35,25,10,2589.753015,3031.973124,442.220109
1336,15,35,30,5,2511.070683,2972.367818,461.2971352
1337,15,40,5,25,1784.350012,2786.34149,1001.991478
1338,15,40,10,20,2164.636534,2912.688871,748.0523366
1339,15,40,15,15,2451.801503,2986.412453,534.6109501
1340,15,40,20,10,2600.103439,3014.415419,414.3119801
1341,15,40,25,5,2535.554737,2966.827944,431.2732071
1342,15,45,5,20,2017.413578,2819.626383,802.2128047
1343,15,45,10,15,2457.902098,2935.042484,477.1403857
1344,15,45,15,10,2603.941837,2984.523992,380.5821542
1345,15,45,20,5,2544.533357,2952.591905,408.0585479
1346,15,50,5,15,2341.431262,2842.110035,500.6787732
1347,15,50,10,10,2597.377425,2934.788999,337.411574
1348,15,50,15,5,2545.452986,2926.055806,380.6028197
1349,20,5,10,50,1788.857621,2670.678421,881.8208002
1350,20,5,15,45,1801.443155,2773.107665,971.6645098
1351,20,5,20,40,1806.404267,2858.784535,1052.380268
1352,20,5,25,35,1809.905903,2932.347541,1122.441638
1353,20,5,30,30,1809.905903,2932.347541,1122.441638
1354,20,5,35,25,1835.649096,3030,1194.350904
1355,20,5,40,20,1919.975334,3079.42162,1159.446286
1356,20,5,45,15,2041.438732,3091.779718,1050.340987
1357,20,5,50,10,2118.058464,3068.002037,949.9435726
1358,20,10,5,50,1716.216324,2591.570427,875.3541032
1359,20,10,10,45,1806.212874,2728.228131,922.0152565
1360,20,10,15,40,1823.602971,2829.91352,1006.31055
1362,20,10,25,30,1836.858569,2983.655669,1146.7971
1363,20,10,30,25,1836.858569,2983.655669,1146.7971
1364,20,10,35,20,1949.909557,3080,1130.090443
1365,20,10,40,15,2128.825908,3098.576442,969.7505335
1366,20,10,45,10,2281.512084,3080.539716,799.0276327
1367,20,10,50,5,2115.35057,2988.178678,872.8281085
1368,20,15,5,45,1718.93443,2644.870267,925.9358366
1369,20,15,10,40,1815.05371,2782.156547,967.1028368
1370,20,15,15,35,1839.259519,2882.750762,1043.491243
1371,20,15,20,30,1855.952158,2963.65888,1107.706722
1372,20,15,25,25,1892.272986,3028.474651,1136.201665
1373,20,15,30,20,2004.886371,3075.947786,1071.061416
1374,20,15,35,15,2228.223167,3100.536726,872.313559
1375,20,15,40,10,2437.004751,3088.966649,651.961898
1376,20,15,45,5,2271.190054,3003.323054,732.1330002
1377,20,20,5,40,1720.000621,2695.434342,975.4337204
1378,20,20,10,35,1820.937562,2832.907357,1011.969795
1379,20,20,15,30,1863.883242,2931.537857,1067.654614
1380,20,20,20,25,1923.777055,3007.965021,1084.187966
1381,20,20,25,20,2065.144389,3064.451249,999.3068593
1382,20,20,30,15,2317.869371,3096.875056,779.0056848
1383,20,20,35,10,2549.75139,3092.70665,542.9552596
1384,20,20,40,5,2415.446794,3014.584237,599.137443
1385,20,25,5,35,1719.794795,2743.537132,1023.742336
1386,20,25,10,30,1840.460121,2880.28141,1039.821289
1387,20,25,15,25,1939.812885,2975.282021,1035.469136
1388,20,25,20,20,2115.04641,3044.14557,929.0991598
1389,20,25,25,15,2384.493152,3086.363725,701.8705734
1390,20,25,30,10,2610.558326,3090.906139,480.347813
1391,20,25,35,5,2519.195837,3021.327186,502.131349
1392,20,30,5,30,1718.660491,2788.882948,1070.222457
1393,20,30,10,25,1918.491117,2923.23123,1004.740113
1394,20,30,15,20,2143.605597,3011.561168,867.9555704
1395,20,30,20,15,2428.211505,3067.004645,638.7931398
1396,20,30,25,10,2633.455166,3082.276749,448.821583
1397,20,30,30,5,2572.912356,3022.652209,449.7398525
1398,20,35,5,25,1745.407253,2830.387399,1084.980146
1399,20,35,10,20,2135.300593,2959.336681,824.0360871
1400,20,35,15,15,2454.759319,3035.233147,580.4738279
1401,20,35,20,10,2638.151605,3064.758344,426.6067388
1402,20,35,25,5,2589.296085,3017.232721,427.9366358
1404,20,40,10,15,2462.554806,2983.539942,520.9851366
1405,20,40,15,10,2636.298229,3034.710604,398.4123751
1406,20,40,20,5,2587.545765,3002.974737,415.4289719
1407,20,45,5,15,2349.843362,2889.775585,539.9322233
1408,20,45,10,10,2626.479951,2984.510193,358.0302422
1409,20,45,15,5,2578.313956,2976.206208,397.8922521
1410,20,50,5,10,2551.270594,2891.772173,340.5015791
1411,20,50,10,5,2562.922095,2929.27785,366.3557553
1412,25,5,5,50,1710.832143,2620.791282,909.9591391
1413,25,5,10,45,1793.50013,2750.8,957.2998705
1415,25,5,20,35,1816.070224,2948.843951,1132.773727
1416,25,5,25,30,1824.288956,3021.022282,1196.733326
1417,25,5,30,25,1824.288956,3021.022282,1196.733326
1418,25,5,35,20,1926.443547,3122.430124,1195.986577
1419,25,5,40,15,2084.833727,3142.580338,1057.746611
1420,25,5,45,10,2226.820935,3126.154929,899.3339938
1421,25,5,50,5,2084.753329,3033.873316,949.1199869
1422,25,10,5,45,1711.133321,2676.09068,964.9573585
1423,25,10,10,40,1807.178558,2815.472624,1008.294066
1424,25,10,15,35,1827.220877,2918.182559,1090.961682
1425,25,10,20,30,1841.282688,3001.260669,1159.977981
1426,25,10,25,25,1872.671455,3068.303451,1195.631996
1427,25,10,30,20,1973.461651,3118.008242,1144.546591
1428,25,10,35,15,2186.533136,3144.681146,958.14801
1429,25,10,40,10,2402.066041,3134.684017,732.6179759
1430,25,10,45,5,2248.298792,3049.112961,800.8141688
1431,25,15,5,40,1712.82778,2728.747865,1015.920085
1432,25,15,10,35,1813.07163,2868.456326,1055.384696
1433,25,15,15,30,1849.525571,2969.315492,1119.78992
1434,25,15,20,25,1901.453257,3047.981886,1146.528629
1435,25,15,25,20,2031.725057,3106.681331,1074.956273
1436,25,15,30,15,2285.147566,3141.155619,856.0080534
1437,25,15,35,10,2541.188117,3138.529335,597.3412178
1438,25,15,40,5,2415.698667,3060.478823,644.7801559
1439,25,20,5,35,1713.367259,2778.988917,1065.621658
1440,25,20,10,30,1828.33864,2918.097599,1089.758959
1441,25,20,15,25,1917.50149,3015.397202,1097.895712
1442,25,20,20,20,2083.847621,3086.486052,1002.638431
1443,25,20,25,15,2362.881246,3130.741124,767.859878
1444,25,20,30,10,2621.652255,3136.808367,515.1561125
1445,25,20,35,5,2541.501283,3067.31131,525.8100271
1446,25,25,5,30,1712.819248,2826.462453,1113.643204
1447,25,25,10,25,1896.990967,2963.272411,1066.281444
1448,25,25,15,20,2115.274312,3053.896179,938.6218664
1449,25,25,20,15,2415.522164,3111.398065,695.8759008
1450,25,25,25,10,2653.941131,3128.20075,474.2596187
1451,25,25,30,5,2606.480158,3068.685114,462.2049561
1452,25,30,5,25,1723.13723,2840,1116.86277
1453,25,30,10,20,2108.31143,3001.461126,893.1496963
1454,25,30,15,15,2447.782277,3079.503993,631.721716
1455,25,30,20,10,2661.25596,3110.605793,449.3498328
1456,25,30,25,5,2623.681719,3063.243536,439.561817
1457,25,35,5,20,1955.474303,2907.172523,951.6982201
1458,25,35,10,15,2460.268839,3027.452006,567.1831671
1459,25,35,15,10,2659.518545,3080.323215,420.8046696
1460,25,35,20,5,2659.518545,3080.323215,420.8046696
1461,25,40,5,15,2354.481267,2932.862407,578.3811397
1462,25,40,10,10,2650.447616,3029.622426,379.1748098
1463,25,40,15,5,2603.540441,3021.776513,418.2360721
1464,25,45,5,10,2578.037367,2935.8507,357.8133329
1465,25,45,10,5,2582.872343,2974.249792,391.3774485
1466,25,50,5,5,2538.933933,2883.610774,344.6768409
1467,30,5,5,45,1708.81353,2704.010043,995.196513
1469,30,5,15,35,1819.080556,2949.833807,1130.753251
1470,30,5,20,30,1838.758461,3034.990863,1196.232402
1471,30,5,25,25,1882.746465,3104.267041,1221.520576
1472,30,5,30,20,1949.481519,3156.298402,1206.816884
1473,30,5,35,15,2135.555336,3185.225455,1049.670119
